Product ; Thermal (0.0253 eV) ; Thermal (0.0253 eV) ; Fast (500 keV) ; Fast (500 keV) ; (E=2 MeV) ; (E=2 MeV) ; High (14 MeV) ; High (14 MeV)
Product ;  ;  ;  ;  ;  ;  ;  ; 
Product ; Yield ; Error ; Yield ; Error ; Yield ; Error ; Yield ; Error
Eu161 ; 2.76697E-5 ; 1.77086E-5 ; 4.669913E-5 ; 1.61097E-5 ; 6.470562E-5 ; 1.610869E-5 ; 5.759552E-5 ; 2.877977E-5
Eu162 ; 8.629889E-6 ; 5.52313E-6 ; 2.060145E-5 ; 1.148065E-5 ; 2.526305E-5 ; 1.147988E-5 ; 1.127965E-5 ; 7.061059E-6
Eu163 ; 2.06997E-6 ; 1.32478E-6 ; 5.50607E-6 ; 3.417927E-6 ; 6.135301E-6 ; 3.417698E-6 ; 1.393653E-6 ; 8.895089E-7
Eu164 ; 2.51997E-7 ; 1.61278E-7 ; 9.647446E-7 ; 6.157331E-7 ; 1.001798E-6 ; 6.156918E-7 ; 2.084907E-7 ; 1.33412E-7
Eu165 ; 3.03996E-8 ; 1.94558E-8 ; 1.25984E-7 ; 8.061526E-8 ; 1.275663E-7 ; 8.060981E-8 ; 1.613313E-8 ; 1.032822E-8
Eu166 ; 2.38997E-9 ; 1.52958E-9 ; 1.269905E-8 ; 8.127397E-9 ; 1.272387E-8 ; 8.126849E-9 ; 1.573687E-9 ; 1.007167E-9
Eu167 ; 6.92991E-11 ; 4.43515E-11 ; 5.54961E-10 ; 3.55176E-10 ; 5.55034E-10 ; 3.55152E-10 ; 8.90091E-11 ; 5.69659E-11
Eu168 ; 1.22998E-12 ; 7.8719E-13 ; 8.91938E-12 ; 5.7084E-12 ; 8.91886E-12 ; 5.70802E-12 ; 3.40801E-12 ; 2.18113E-12
Eu169 ; 2.26981E-14 ; 1.45268E-14 ; 1.4198E-13 ; 9.08667E-14 ; 1.4197E-13 ; 9.08606E-14 ; 8.86083E-14 ; 5.67093E-14
Eu170 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Eu171 ; 1.15344E-18 ; 7.382E-19 ; 7.08146E-18 ; 4.53214E-18 ; 7.08099E-18 ; 4.53183E-18 ;  ; 
Gd147 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd149 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.04892E-14 ; 5.15131E-14
Gd151 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.5336E-10 ; 9.81507E-11
Gd152 ; 4.42995E-14 ; 2.83517E-14 ; 8.48941E-14 ; 5.43322E-14 ; 8.48884E-14 ; 5.43286E-14 ; 3.127351E-9 ; 2.001505E-9
Gd153 ; 2.16997E-12 ; 1.38878E-12 ; 5.01965E-12 ; 3.21258E-12 ; 5.01931E-12 ; 3.21236E-12 ; 4.941618E-8 ; 3.162634E-8
Gd153m ;  ;  ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Gd154 ; 9.25989E-11 ; 5.92633E-11 ; 2.01986E-10 ; 1.29271E-10 ; 2.01972E-10 ; 1.29263E-10 ; 4.681531E-7 ; 2.995842E-7
Gd155 ; 1.65998E-9 ; 1.06239E-9 ; 5.23964E-9 ; 3.353369E-9 ; 5.239296E-9 ; 3.353143E-9 ; 2.969313E-6 ; 1.898859E-6
Gd156 ; 3.93995E-8 ; 2.52157E-8 ; 1.319912E-8 ; 4.223718E-9 ; 1.319825E-8 ; 4.223435E-9 ; 1.750693E-5 ; 1.117412E-5
Gd157 ; 2.89996E-7 ; 1.85598E-7 ; 6.909564E-7 ; 4.422093E-7 ; 6.911537E-7 ; 4.421795E-7 ; 4.077381E-5 ; 2.538287E-5
Gd158 ; 1.51998E-6 ; 9.727879E-7 ; 3.739814E-6 ; 2.393365E-6 ; 3.749704E-6 ; 2.393202E-6 ; 8.98557E-5 ; 5.255365E-5
Gd159 ; 4.52994E-6 ; 2.89916E-6 ; 1.216894E-5 ; 7.779597E-6 ; 1.239514E-5 ; 7.779071E-6 ; 1.471517E-4 ; 7.891702E-5
Gd160 ; 9.669879E-6 ; 6.18872E-6 ; 2.171779E-5 ; 1.357885E-5 ; 2.378445E-5 ; 1.357795E-5 ; 1.726478E-4 ; 7.033104E-5
Gd161 ; 1.25498E-5 ; 8.031899E-6 ; 2.7681E-5 ; 1.537114E-5 ; 3.401369E-5 ; 1.53701E-5 ; 1.31537E-4 ; 3.235636E-5
Gd162 ; 1.19399E-5 ; 7.641509E-6 ; 3.615111E-5 ; 1.154767E-5 ; 5.056707E-5 ; 1.154697E-5 ; 4.651098E-5 ; 1.359258E-5
Gd163 ; 5.98993E-6 ; 3.83355E-6 ; 2.121812E-5 ; 4.288324E-6 ; 3.061153E-5 ; 4.288109E-6 ; 1.210094E-5 ; 6.14439E-6
Gd164 ; 2.21997E-6 ; 1.42078E-6 ; 1.140344E-5 ; 3.036977E-6 ; 1.661377E-5 ; 3.036802E-6 ; 3.858665E-6 ; 2.328196E-6
Gd165 ; 5.95993E-7 ; 3.81435E-7 ; 3.434195E-6 ; 1.765984E-6 ; 4.621451E-6 ; 1.765868E-6 ; 6.377978E-7 ; 4.088034E-7
Gd166 ; 1.58998E-7 ; 1.01759E-7 ; 1.149135E-6 ; 7.041384E-7 ; 1.359645E-6 ; 7.040911E-7 ; 1.382312E-7 ; 8.844201E-8
Gd167 ; 1.07999E-8 ; 6.911909E-9 ; 1.259722E-7 ; 8.042582E-8 ; 1.316647E-7 ; 8.042046E-8 ; 1.753701E-8 ; 1.122581E-8
Gd168 ; 6.98991E-10 ; 4.47354E-10 ; 7.199278E-9 ; 4.607297E-9 ; 7.253953E-9 ; 4.606987E-9 ; 1.523593E-9 ; 9.7509E-10
Gd169 ; 3.28996E-11 ; 2.10557E-11 ; 2.99978E-10 ; 1.91987E-10 ; 3.00285E-10 ; 1.91974E-10 ; 9.00126E-11 ; 5.76074E-11
Gd170 ; 8.0899E-13 ; 5.17754E-13 ; 8.45941E-12 ; 5.41402E-12 ; 8.4602E-12 ; 5.41366E-12 ; 6.26473E-12 ; 4.00942E-12
Gd171 ; 2.39986E-14 ; 1.53591E-14 ; 1.48982E-13 ; 9.53488E-14 ; 1.48973E-13 ; 9.53424E-14 ; 3.25766E-13 ; 2.0849E-13
Gd172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Tb151 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.0224E-14 ; 6.54338E-15
Tb153 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.00471E-11 ; 1.28302E-11
Tb155 ; 4.64994E-14 ; 2.97596E-14 ; 1.84987E-13 ; 1.18392E-13 ; 1.84975E-13 ; 1.18384E-13 ; 7.156834E-9 ; 4.580367E-9
Tb156 ; 2.62997E-12 ; 1.68318E-12 ; 7.73946E-12 ; 4.95325E-12 ; 7.73894E-12 ; 4.95292E-12 ; 9.522483E-8 ; 6.094325E-8
Tb156m ; 2.91996E-13 ; 1.86878E-13 ; 7.65948E-13 ; 4.90206E-13 ; 7.65896E-13 ; 4.90173E-13 ; 6.084305E-9 ; 3.893953E-9
Tb157 ; 8.1699E-11 ; 5.22874E-11 ; 2.42983E-10 ; 1.55509E-10 ; 2.42967E-10 ; 1.55498E-10 ; 5.364404E-7 ; 3.432066E-7
Tb158 ; 9.98988E-10 ; 6.39352E-10 ; 3.139778E-9 ; 2.009454E-9 ; 3.139575E-9 ; 2.00932E-9 ; 2.430804E-6 ; 1.552427E-6
Tb158m ; 1.10999E-10 ; 7.10391E-11 ; 3.10979E-10 ; 1.99026E-10 ; 3.10958E-10 ; 1.99012E-10 ; 1.543835E-7 ; 9.879219E-8
Tb159 ; 1.27998E-8 ; 8.191899E-9 ; 4.029723E-8 ; 2.579018E-8 ; 4.029705E-8 ; 2.578844E-8 ; 8.929297E-6 ; 5.681697E-6
Tb160 ; 6.27992E-8 ; 4.01915E-8 ; 1.809871E-7 ; 1.158319E-7 ; 1.811194E-7 ; 1.158241E-7 ; 2.218417E-5 ; 1.385891E-5
Tb161 ; 2.84996E-7 ; 1.82398E-7 ; 7.7692E-7 ; 4.971967E-7 ; 7.818618E-7 ; 4.971633E-7 ; 3.347006E-5 ; 1.88867E-5
Tb162 ; 3.11996E-7 ; 1.99678E-7 ; 1.179845E-6 ; 7.548468E-7 ; 1.1951E-6 ; 7.54796E-7 ; 1.465861E-5 ; 9.035625E-6
Tb162m ; 3.11996E-7 ; 1.99678E-7 ; 1.179845E-6 ; 7.548468E-7 ; 1.1951E-6 ; 7.54796E-7 ; 1.465861E-5 ; 9.035625E-6
Tb163 ; 1.00999E-6 ; 6.46392E-7 ; 4.407633E-6 ; 2.767025E-6 ; 4.811741E-6 ; 2.766839E-6 ; 1.550381E-5 ; 6.228969E-6
Tb164 ; 7.749899E-7 ; 4.95994E-7 ; 5.104638E-6 ; 2.987485E-6 ; 6.146577E-6 ; 2.987285E-6 ; 1.01169E-5 ; 3.130428E-6
Tb165 ; 6.32992E-7 ; 4.05115E-7 ; 4.550014E-6 ; 1.783665E-6 ; 6.636905E-6 ; 1.783553E-6 ; 3.279742E-6 ; 1.392099E-6
Tb166 ; 3.54996E-7 ; 2.27197E-7 ; 3.293355E-6 ; 1.163495E-6 ; 5.027504E-6 ; 1.163425E-6 ; 1.571311E-6 ; 8.749851E-7
Tb167 ; 7.449909E-8 ; 4.76794E-8 ; 1.118407E-6 ; 5.513573E-7 ; 1.568811E-6 ; 5.513214E-7 ; 4.284571E-7 ; 2.670156E-7
Tb168 ; 1.08999E-8 ; 6.975909E-9 ; 1.498936E-7 ; 9.247936E-8 ; 1.738248E-7 ; 9.247315E-8 ; 8.132582E-8 ; 5.179124E-8
Tb169 ; 1.75998E-9 ; 1.12639E-9 ; 2.118836E-8 ; 1.34725E-8 ; 2.282517E-8 ; 1.34716E-8 ; 1.063956E-8 ; 6.797621E-9
Tb170 ; 1.02999E-10 ; 6.59192E-11 ; 1.499743E-9 ; 9.59374E-10 ; 1.5424E-9 ; 9.59309E-10 ; 1.663889E-9 ; 1.064878E-9
Tb171 ; 1.11999E-11 ; 7.16791E-12 ; 9.51923E-11 ; 6.09228E-11 ; 9.56149E-11 ; 6.09187E-11 ; 1.96462E-10 ; 1.25735E-10
Tb172 ; 4.06995E-13 ; 2.60477E-13 ; 2.8198E-12 ; 1.80468E-12 ; 2.82088E-12 ; 1.80456E-12 ; 1.11262E-11 ; 7.12074E-12
Dy155 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.95459E-12 ; 1.25094E-12
Dy156 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.79597E-11 ; 4.34942E-11
Dy157 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 8.58017E-10 ; 5.49131E-10
Dy158 ; 8.53989E-14 ; 5.46553E-14 ; 3.56976E-13 ; 2.28464E-13 ; 3.56952E-13 ; 2.28449E-13 ; 9.773051E-9 ; 6.254702E-9
Dy159 ; 2.58997E-12 ; 1.65758E-12 ; 1.11992E-11 ; 7.1675E-12 ; 1.11985E-11 ; 7.16702E-12 ; 7.708459E-8 ; 4.933196E-8
Dy160 ; 4.67994E-11 ; 2.99516E-11 ; 1.83988E-10 ; 1.17752E-10 ; 1.83975E-10 ; 1.17744E-10 ; 4.181315E-7 ; 2.675083E-7
Dy161 ; 5.52993E-10 ; 3.53916E-10 ; 2.769807E-9 ; 1.77268E-9 ; 2.769684E-9 ; 1.772559E-9 ; 1.277911E-6 ; 8.146658E-7
Dy162 ; 4.38995E-9 ; 2.80957E-9 ; 2.229843E-8 ; 1.427096E-8 ; 2.230242E-8 ; 1.427E-8 ; 2.694502E-6 ; 1.723387E-6
Dy163 ; 1.73998E-8 ; 1.11359E-8 ; 1.059914E-7 ; 6.783459E-8 ; 1.062183E-7 ; 6.783004E-8 ; 2.977658E-6 ; 1.88385E-6
Dy164 ; 4.47994E-8 ; 2.86716E-8 ; 4.089407E-7 ; 2.616029E-7 ; 4.155951E-7 ; 2.615853E-7 ; 4.027728E-6 ; 2.417208E-6
Dy165 ; 7.239909E-8 ; 4.63354E-8 ; 7.357001E-7 ; 4.671485E-7 ; 7.900396E-7 ; 4.671171E-7 ; 2.533998E-6 ; 1.369854E-6
Dy165m ; 1.07999E-8 ; 6.911909E-9 ; 9.998844E-8 ; 6.3986E-8 ; 1.009858E-7 ; 6.398172E-8 ; 1.997235E-7 ; 1.281726E-7
Dy166 ; 1.47998E-7 ; 9.471879E-8 ; 1.847877E-6 ; 1.046355E-6 ; 2.392927E-6 ; 1.046286E-6 ; 2.611289E-6 ; 9.099475E-7
Dy167 ; 6.37992E-8 ; 4.08315E-8 ; 1.337753E-6 ; 5.52831E-7 ; 1.982547E-6 ; 5.527959E-7 ; 1.443505E-6 ; 4.841189E-7
Dy168 ; 2.82997E-8 ; 1.81118E-8 ; 5.327521E-7 ; 1.020181E-7 ; 8.361482E-7 ; 1.020138E-7 ; 5.821216E-7 ; 2.730701E-7
Dy169 ; 9.709879E-9 ; 6.21432E-9 ; 1.643739E-7 ; 4.198864E-8 ; 2.635993E-7 ; 4.198646E-8 ; 1.647431E-7 ; 9.464807E-8
Dy170 ; 1.76998E-9 ; 1.13279E-9 ; 3.690601E-8 ; 1.278489E-8 ; 6.291927E-8 ; 1.278416E-8 ; 5.440441E-8 ; 3.396547E-8
Dy171 ; 4.42995E-10 ; 2.83517E-10 ; 5.565759E-9 ; 3.356446E-9 ; 7.034211E-9 ; 3.356222E-9 ; 1.403269E-8 ; 8.964224E-9
Dy172 ; 5.61993E-11 ; 3.59676E-11 ; 5.64727E-10 ; 3.59217E-10 ; 6.17034E-10 ; 3.59193E-10 ; 1.774133E-9 ; 1.135336E-9
Ho159 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 7.27711E-11 ; 4.65735E-11
Ho159m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.47286E-12 ; 3.50263E-12
Ho161 ; 3.06996E-14 ; 1.96478E-14 ; 2.01986E-13 ; 1.29271E-13 ; 2.01972E-13 ; 1.29263E-13 ; 6.324987E-9 ; 4.047915E-9
Ho161m ; 0.0 ; 0.0 ; 2.74981E-14 ; 1.75988E-14 ; 2.74962E-14 ; 1.75976E-14 ; 4.7612E-10 ; 3.04716E-10
Ho162 ; 2.20997E-13 ; 1.41438E-13 ; 1.32991E-12 ; 8.51141E-13 ; 1.32982E-12 ; 8.51083E-13 ; 5.763537E-9 ; 3.68867E-9
Ho162m ; 5.15994E-13 ; 3.30236E-13 ; 3.60975E-12 ; 2.31024E-12 ; 3.60951E-12 ; 2.31009E-12 ; 2.626153E-8 ; 1.680751E-8
Ho163 ; 9.57988E-12 ; 6.13112E-12 ; 7.80946E-11 ; 4.99805E-11 ; 7.80894E-11 ; 4.99772E-11 ; 7.257076E-8 ; 4.644486E-8
Ho163m ; 1.42998E-12 ; 9.15189E-13 ; 1.06992E-11 ; 6.84753E-12 ; 1.06985E-11 ; 6.84707E-12 ; 5.462842E-9 ; 3.496218E-9
Ho164 ; 2.10997E-11 ; 1.35038E-11 ; 2.38984E-10 ; 1.52949E-10 ; 2.3897E-10 ; 1.52939E-10 ; 4.119658E-8 ; 2.63658E-8
Ho164m ; 4.92994E-11 ; 3.15516E-11 ; 6.45956E-10 ; 4.13412E-10 ; 6.45929E-10 ; 4.13384E-10 ; 1.874354E-7 ; 1.199462E-7
Ho165 ; 4.75994E-10 ; 3.04636E-10 ; 6.349545E-9 ; 4.063718E-9 ; 6.353167E-9 ; 4.063444E-9 ; 3.43583E-7 ; 2.206574E-7
Ho166 ; 5.63993E-10 ; 3.60956E-10 ; 9.269312E-9 ; 5.932375E-9 ; 9.282379E-9 ; 5.931976E-9 ; 1.2021E-7 ; 7.692434E-8
Ho166m ; 1.31998E-9 ; 8.4479E-10 ; 2.509795E-8 ; 1.606254E-8 ; 2.519662E-8 ; 1.606146E-8 ; 5.457803E-7 ; 3.448936E-7
Ho167 ; 2.92996E-9 ; 1.87518E-9 ; 8.158642E-8 ; 5.21638E-8 ; 8.397253E-8 ; 5.216028E-8 ; 7.586653E-7 ; 4.390946E-7
Ho168 ; 2.90996E-9 ; 1.86238E-9 ; 7.307226E-8 ; 4.637978E-8 ; 7.875357E-8 ; 4.637666E-8 ; 6.184165E-7 ; 2.737836E-7
Ho169 ; 3.11996E-9 ; 1.99678E-9 ; 6.809032E-8 ; 4.038447E-8 ; 8.503986E-8 ; 4.038176E-8 ; 3.667166E-7 ; 1.106437E-7
Ho170 ; 5.82993E-10 ; 3.73115E-10 ; 1.628112E-8 ; 9.687633E-9 ; 2.132905E-8 ; 9.686988E-9 ; 1.221681E-7 ; 6.784371E-8
Ho170m ; 5.82993E-10 ; 3.73115E-10 ; 1.628112E-8 ; 9.687633E-9 ; 2.132905E-8 ; 9.686988E-9 ; 1.221681E-7 ; 6.784371E-8
Ho171 ; 8.86989E-10 ; 5.67673E-10 ; 1.457247E-8 ; 4.393952E-9 ; 2.466321E-8 ; 4.393714E-9 ; 1.322847E-7 ; 6.910782E-8
Ho172 ; 2.40997E-10 ; 1.54238E-10 ; 3.291786E-9 ; 1.575375E-9 ; 5.077261E-9 ; 1.575274E-9 ; 3.556854E-8 ; 2.167093E-8
Er161 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.17982E-12 ; 2.67509E-12
Er162 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.50058E-11 ; 2.88037E-11
Er163 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.49587E-10 ; 1.59735E-10
Er164 ; 1.19999E-14 ; 7.67991E-15 ; 2.19985E-13 ; 1.40791E-13 ; 2.1997E-13 ; 1.40781E-13 ; 1.643863E-9 ; 1.052073E-9
Er165 ; 2.10997E-13 ; 1.35038E-13 ; 4.19971E-12 ; 2.68781E-12 ; 4.19943E-12 ; 2.68763E-12 ; 5.51239E-9 ; 3.52829E-9
Er166 ; 3.13996E-12 ; 2.00958E-12 ; 8.27942E-11 ; 5.29884E-11 ; 8.27897E-11 ; 5.29848E-11 ; 2.325192E-8 ; 1.488258E-8
Er167 ; 1.04999E-11 ; 6.71992E-12 ; 4.44969E-10 ; 2.8478E-10 ; 4.4501E-10 ; 2.84761E-10 ; 5.348605E-8 ; 3.423987E-8
Er167m ; 1.56998E-12 ; 1.00479E-12 ; 6.05958E-11 ; 3.87813E-11 ; 6.0593E-11 ; 3.87787E-11 ; 4.029246E-9 ; 2.578855E-9
Er168 ; 4.31995E-11 ; 2.76477E-11 ; 1.569879E-9 ; 1.004723E-9 ; 1.572396E-9 ; 1.004656E-9 ; 9.777878E-8 ; 6.213818E-8
Er169 ; 1.10999E-10 ; 7.10391E-11 ; 3.539474E-9 ; 2.265005E-9 ; 3.584916E-9 ; 2.264854E-9 ; 1.169861E-7 ; 7.069391E-8
Er170 ; 1.34998E-10 ; 8.63989E-11 ; 5.447636E-9 ; 3.460853E-9 ; 6.011722E-9 ; 3.460619E-9 ; 1.641697E-7 ; 7.808387E-8
Er171 ; 2.26997E-10 ; 1.45278E-10 ; 5.425957E-9 ; 3.282448E-9 ; 6.821511E-9 ; 3.282229E-9 ; 1.823775E-7 ; 7.054992E-8
Er172 ; 1.90998E-10 ; 1.22238E-10 ; 3.639985E-9 ; 1.579753E-9 ; 5.824317E-9 ; 1.579653E-9 ; 1.011153E-7 ; 3.142126E-8
Tm165 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.05247E-11 ; 6.73583E-12
Tm166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.00236E-10 ; 6.41508E-11
Tm167 ; 0.0 ; 0.0 ; 1.00993E-13 ; 6.46356E-14 ; 1.00986E-13 ; 6.46312E-14 ; 5.55301E-10 ; 3.55395E-10
Tm168 ; 1.57998E-14 ; 1.01119E-14 ; 8.27942E-13 ; 5.29884E-13 ; 8.27887E-13 ; 5.29848E-13 ; 2.084923E-9 ; 1.334332E-9
Tm169 ; 1.51998E-13 ; 9.72788E-14 ; 6.73953E-12 ; 4.3133E-12 ; 6.73924E-12 ; 4.31301E-12 ; 5.356278E-9 ; 3.42535E-9
Tm170 ; 4.52994E-13 ; 2.89916E-13 ; 2.63981E-11 ; 1.68948E-11 ; 2.64096E-11 ; 1.68937E-11 ; 1.633625E-8 ; 1.043335E-8
Tm171 ; 2.70997E-12 ; 1.73438E-12 ; 9.03927E-11 ; 5.78511E-11 ; 9.07735E-11 ; 5.78472E-11 ; 3.788678E-8 ; 2.391465E-8
Tm172 ; 5.39993E-12 ; 3.45596E-12 ; 1.44974E-10 ; 9.27538E-11 ; 1.48412E-10 ; 9.27476E-11 ; 4.327927E-8 ; 2.570128E-8
Yb166 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4.94162E-14 ; 3.16263E-14
Yb167 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.27475E-13 ; 4.01584E-13
Yb168 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5.3626E-12 ; 3.43207E-12
Yb169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.8868E-11 ; 1.84754E-11
Yb169m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.17511E-12 ; 1.39207E-12
Yb170 ; 0.0 ; 0.0 ; 1.52989E-14 ; 9.79132E-15 ; 1.52979E-14 ; 9.79066E-15 ; 2.11497E-10 ; 1.35358E-10
Yb171 ; 0.0 ; 0.0 ; 1.37991E-13 ; 8.83139E-14 ; 1.37982E-13 ; 8.83079E-14 ; 1.082543E-9 ; 6.92821E-10
Yb172 ; 1.93998E-14 ; 1.24158E-14 ; 7.89945E-13 ; 5.05565E-13 ; 7.89994E-13 ; 5.05531E-13 ; 2.666182E-9 ; 1.705959E-9
Lu169 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.93455E-14 ; 1.23811E-14
Lu169m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Lu171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.87441E-12 ; 1.19962E-12
Lu171m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.87441E-12 ; 1.19962E-12
Lu172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.04245E-11 ; 6.67168E-12
Lu172m ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.04245E-11 ; 6.67168E-12
Hf171 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
Hf172 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1.89445E-14 ; 1.21245E-14
